Date,Open,High,Low,Close,Adj Close,Volume
12/24/2014,105.1299973,111.3499985,105,109.6699982,109.6699982,673500
12/26/2014,111.2799988,115.1600037,110.7099991,114.4300003,114.4300003,572300
12/29/2014,114.4800034,116.3300018,113.5500031,115.5999985,115.5999985,540400
12/30/2014,115.75,116.3000031,111.8000031,112.1699982,112.1699982,545600
12/31/2014,112.0299988,115.8499985,111.6299973,112.0400009,112.0400009,439900
1/2/2015,113.6500015,114.7799988,106.2300034,109.7600021,109.7600021,642500
1/5/2015,107.0599976,112.4000015,106,108.8700027,108.8700027,607800
1/6/2015,110,112.9899979,108.3499985,111.4300003,111.4300003,786600
1/7/2015,112.9899979,119.6900024,112.2200012,118.8099976,118.8099976,821700
1/8/2015,121.0500031,122,116.5800018,121.9700012,121.9700012,839900
1/9/2015,122.6900024,128.4799957,121.5100021,128.1199951,128.1199951,994700
1/12/2015,130.4900055,132.9499969,126.0599976,131.5500031,131.5500031,1009600
1/13/2015,135,137.3600006,127.5100021,129.9299927,129.9299927,1359100
1/14/2015,127.4199982,136.9499969,126,135.0099945,135.0099945,924800
1/15/2015,138.0299988,138.8500061,126.4499969,127.7099991,127.7099991,1264600
1/16/2015,127.3099976,132.6499939,125.2799988,132.3300018,132.3300018,674100
1/20/2015,133.6000061,133.8000031,127,131.5200043,131.5200043,642300
1/21/2015,129.8800049,130.8999939,120.4300003,121.7099991,121.7099991,885700
1/22/2015,121.8000031,123.7799988,114.0199966,122.4800034,122.4800034,1017500
1/23/2015,121.9000015,125.4199982,120.2099991,123.6500015,123.6500015,443700
1/26/2015,124.0500031,128.3500061,122.5899963,128.2100067,128.2100067,398600
1/27/2015,125.6600037,129.3300018,123.5199966,126.1399994,126.1399994,379300
1/28/2015,122.5999985,124.7900009,118.5599976,118.8000031,118.8000031,780700
1/29/2015,118.9499969,120.8499985,115.8099976,120.7300034,120.7300034,521900
1/30/2015,120.7300034,122.9800034,115.5999985,115.9199982,115.9199982,473300
2/2/2015,116.0899963,117.9000015,109.2600021,112.9899979,112.9899979,898000
2/3/2015,112.6399994,114.4100037,104.3499985,108.6999969,108.6999969,1202100
2/4/2015,105.6699982,108.8099976,101.25,107.3099976,107.3099976,793200
2/5/2015,108.5999985,113.8799973,106.8600006,113.0999985,113.0999985,564300
2/6/2015,112.5299988,113.4499969,106.2699966,107.5500031,107.5500031,469300
2/9/2015,105.8399963,108,103.5400009,105.9599991,105.9599991,306900
2/10/2015,107.3399963,119.6999969,106.3000031,117.0100021,117.0100021,970100
2/11/2015,117.0500031,120.7399979,114,116.1999969,116.1999969,483200
2/12/2015,117.4100037,118.5,113.5,118.4400024,118.4400024,391000
2/13/2015,117.9800034,121.4700012,115,118.5500031,118.5500031,543300
2/17/2015,111.9700012,114.9499969,106.5599976,108.4100037,108.4100037,1506900
2/18/2015,108.4400024,111,105.9599991,109.8700027,109.8700027,829500
2/19/2015,106.5800018,108.5800018,105.0299988,105.5400009,105.5400009,934900
2/20/2015,105.8099976,107.9899979,104.7200012,106.3000031,106.3000031,800300
2/23/2015,106.8000031,108.1900024,104.8300018,105.3799973,105.3799973,515900
2/24/2015,105.5599976,106.7699966,104.1699982,106.6600037,106.6600037,551800
2/25/2015,106.3099976,107.75,104.6299973,107.2399979,107.2399979,636700
2/26/2015,107.0999985,108.2399979,106.0699997,107.7600021,107.7600021,635000
2/27/2015,107.25,108.4000015,105.7099991,107.2799988,107.2799988,439600
3/2/2015,107.5500031,108.0999985,105.8499985,107.8899994,107.8899994,507200
3/3/2015,108.0999985,108.2399979,104.5100021,105.6600037,105.6600037,361400
3/4/2015,104.7200012,109.3899994,103.8499985,107.1200027,107.1200027,530200
3/5/2015,108.4100037,110.7799988,106.3199997,107.4400024,107.4400024,555000
3/6/2015,108.0100021,108.5,103.5999985,104.4899979,104.4899979,651600
3/9/2015,104.5199966,105.2399979,101.6200027,103.9700012,103.9700012,616900
3/10/2015,102.4000015,107.9700012,101.6500015,105.4000015,105.4000015,558800
3/11/2015,105.8399963,108.1600037,104.5999985,106.9499969,106.9499969,450000
3/12/2015,107.5999985,107.9800034,106.0199966,107.5599976,107.5599976,279900
3/13/2015,107.0800018,108.8700027,105.5199966,107.1600037,107.1600037,301500
3/16/2015,107.7300034,107.75,105.2799988,106.4499969,106.4499969,392400
3/17/2015,105.9000015,108.3499985,105,107.5699997,107.5699997,479200
3/18/2015,107.5800018,108.2300034,105.1600037,105.9899979,105.9899979,407900
3/19/2015,107.0400009,112.7300034,105.9700012,110.9599991,110.9599991,1062300
3/20/2015,111.7200012,113.6699982,107.3399963,107.9700012,107.9700012,1058900
3/23/2015,105.6600037,105.6600037,101.3499985,102.3499985,102.3499985,661200
3/24/2015,102.6500015,104,100.0800018,101.4800034,101.4800034,565100
3/25/2015,101.25,101.75,92.05999756,92.86000061,92.86000061,1138300
3/26/2015,91.16000366,93.65000153,88.02999878,91.66999817,91.66999817,827400
3/27/2015,91.79000092,98.15000153,91.79000092,96.59999847,96.59999847,566900
3/30/2015,97.79000092,101,96.08000183,98.80000305,98.80000305,583000
3/31/2015,98.61000061,98.66000366,94.04000092,94.30000305,94.30000305,420200
4/1/2015,94.5,95.86000061,90.58000183,95.76000214,95.76000214,586800
4/2/2015,96.33000183,96.80999756,93.55999756,94.34999847,94.34999847,334500
4/6/2015,93.23999786,94.84999847,92.51999664,94.33000183,94.33000183,382300
4/7/2015,94.55999756,97.90000153,93.91000366,94.80000305,94.80000305,395100
4/8/2015,95,99.29000092,95,99.23000336,99.23000336,507600
4/9/2015,98.83999634,99.59999847,95,96.37999725,96.37999725,380000
4/10/2015,96.76999664,99.44999695,96.73999786,98.56999969,98.56999969,292400
4/13/2015,98.26999664,101.25,97.83999634,99.58000183,99.58000183,385100
4/14/2015,99.61000061,100.6500015,97.23000336,99.08999634,99.08999634,327100
4/15/2015,99.25,100.1500015,98.01999664,98.48000336,98.48000336,344600
4/16/2015,102.8499985,109,102.8499985,106.6900024,106.6900024,1588600
4/17/2015,105.9000015,107.9899979,104.9300003,107.7300034,107.7300034,3202500
4/20/2015,108.1800003,108.4899979,103.3499985,107,107,704100
4/21/2015,107.0999985,110,105.5299988,107.6299973,107.6299973,1103100
4/22/2015,107.6299973,108.25,103,103.5100021,103.5100021,626100
4/23/2015,102.9899979,104.9800034,101.7600021,103.7600021,103.7600021,484000
4/24/2015,103.3899994,107.2399979,103.3899994,107.0400009,107.0400009,523500
4/27/2015,107.7799988,107.9700012,99.69999695,101.8099976,101.8099976,880600
4/28/2015,101.5400009,103.3700027,96.76000214,98.75,98.75,759600
4/29/2015,99.12000275,103.1500015,97.41999817,99.31999969,99.31999969,461100
4/30/2015,94.88999939,95.40000153,90.86000061,92.33999634,92.33999634,1219700
5/1/2015,93.69999695,95.95999908,92.5,95.73999786,95.73999786,464200
5/4/2015,96.52999878,99,95,96.12999725,96.12999725,523600
5/5/2015,95.83000183,96.56999969,93,94.62999725,94.62999725,568700
5/6/2015,95.30999756,96.65000153,93.73000336,96.13999939,96.13999939,515800
5/7/2015,94.12999725,99.73999786,92.58000183,99.12999725,99.12999725,730700
5/8/2015,101,109.1999969,99.98999786,108.9599991,108.9599991,1018300
5/11/2015,109.7300034,110.2399979,106.7099991,108.5,108.5,747200
5/12/2015,106.8700027,111.6600037,105.4300003,111.4300003,111.4300003,607800
5/13/2015,111.6699982,114.3700027,111.5,113.2799988,113.2799988,485500
5/14/2015,113.4100037,114,110,113.4700012,113.4700012,452800
5/15/2015,113.4800034,113.8399963,110.7399979,112.7799988,112.7799988,371800
5/18/2015,112.9199982,118.7399979,111.8799973,115.9400024,115.9400024,870100
5/19/2015,115.9800034,118.9800034,114.4000015,117.0599976,117.0599976,390000
5/20/2015,117.1699982,117.8799973,115.5599976,116.8799973,116.8799973,407100
5/21/2015,116.1500015,117.4499969,114.0400009,115.0599976,115.0599976,336700
5/22/2015,116.1299973,118.5199966,115.0599976,118.0699997,118.0699997,349600
5/26/2015,118.0699997,119.9800034,115.6100006,119.0500031,119.0500031,626500
5/27/2015,119.0299988,123.4300003,118.0199966,123.2300034,123.2300034,759700
5/28/2015,122.8899994,124.5999985,120.4700012,124.1999969,124.1999969,477700
5/29/2015,123.8199997,123.8199997,120.2900009,122.0199966,122.0199966,594200
6/1/2015,123.0199966,123.8700027,118,122.2200012,122.2200012,522000
6/2/2015,122.0400009,126.3499985,120.0199966,123.6999969,123.6999969,404100
6/3/2015,123.9899979,125.5899963,121.7300034,122.4400024,122.4400024,358500
6/4/2015,122.3899994,124.0500031,118.7600021,120.7799988,120.7799988,395300
6/5/2015,120.8799973,123.3300018,118.1399994,122.6299973,122.6299973,298300
6/8/2015,122.4599991,124.9000015,120.0699997,121.7300034,121.7300034,312500
6/9/2015,121.5400009,121.7300034,117.0199966,119.4100037,119.4100037,379000
6/10/2015,118.9599991,122.2399979,117.5299988,121.5999985,121.5999985,364500
6/11/2015,123.0100021,124.1200027,120.0199966,122.5899963,122.5899963,421400
6/12/2015,115.1600037,117.1299973,103,110.1299973,110.1299973,2853000
6/15/2015,108.9400024,108.9400024,97,104.25,104.25,1947800
6/16/2015,103.3199997,105.2699966,102.3399963,103.1999969,103.1999969,643000
6/17/2015,103,104.8600006,101.8300018,102.7699966,102.7699966,630700
6/18/2015,103.0100021,103.8799973,99.26000214,99.63999939,99.63999939,872400
6/19/2015,99.98999786,101.7799988,98.37999725,99.58000183,99.58000183,587700
6/22/2015,100.6500015,107.7200012,98.62999725,106.6399994,106.6399994,985500
6/23/2015,106.4199982,107.1100006,102.5599976,103.6299973,103.6299973,622900
6/24/2015,103.0899963,106.75,102.6500015,103.9599991,103.9599991,631200
6/25/2015,104.9300003,107.6200027,104.0100021,105.5800018,105.5800018,567800
6/26/2015,105.9800034,107.0400009,103.3899994,105.5899963,105.5899963,2136700
6/29/2015,103.5,107.6299973,102.7300034,104.3899994,104.3899994,680200
6/30/2015,105.9000015,112.4499969,104.7099991,111.1399994,111.1399994,798200
7/1/2015,112.2699966,113.1500015,106.7399979,107.75,107.75,494700
7/2/2015,108.1800003,111.5100021,106.8899994,110.4400024,110.4400024,455100
7/6/2015,109.6500015,112.9499969,108.2699966,112.3199997,112.3199997,1154200
7/7/2015,113,113.8899994,110.2600021,112.4300003,112.4300003,535900
7/8/2015,110.9800034,112.2600021,105.6299973,106.4599991,106.4599991,442700
7/9/2015,108.2200012,110.1299973,105.2600021,107.4899979,107.4899979,536600
7/10/2015,109.4199982,110.7900009,106.75,109.8199997,109.8199997,369300
7/13/2015,111.2600021,112.5999985,109.0599976,110.6800003,110.6800003,404000
7/14/2015,111.0299988,113.25,110.4700012,112.1299973,112.1299973,468000
7/15/2015,112.6299973,115.9899979,111.1800003,115.1200027,115.1200027,574800
7/16/2015,115.4100037,115.9700012,113,115.2900009,115.2900009,476200
7/17/2015,115.1500015,115.1600037,113.1600037,114.7099991,114.7099991,431000
7/20/2015,115,115.2600021,113.1600037,115.1100006,115.1100006,333700
7/21/2015,115.25,117.4400024,112.2600021,114.0899963,114.0899963,392300
7/22/2015,114.0299988,117.9800034,112.3199997,117.3799973,117.3799973,344100
7/23/2015,117.0400009,120.9599991,116.5100021,118.4199982,118.4199982,250500
7/24/2015,118.6999969,119.9199982,112.6299973,113.2399979,113.2399979,410200
7/27/2015,112.1900024,112.4400024,106.8099976,108.6999969,108.6999969,578800
7/28/2015,109.5100021,112.8899994,109.3499985,111.8799973,111.8799973,305800
7/29/2015,111.8300018,113.0699997,107.7099991,110.3000031,110.3000031,350800
7/30/2015,110.4400024,110.7799988,106.0899963,108.9100037,108.9100037,330600
7/31/2015,109.5699997,112.5599976,108.0599976,110.1800003,110.1800003,249500
8/3/2015,110.6600037,111.4899979,108.6500015,110.9100037,110.9100037,226800
8/4/2015,111.0500031,112.25,109.9899979,111.1200027,111.1200027,232000
8/5/2015,112,115.3899994,111.3899994,111.8499985,111.8499985,437200
8/6/2015,106,109.0800018,97.02999878,100.0500031,100.0500031,1076000
8/7/2015,99.05999756,99.66999817,95.01000214,98,98,818300
8/10/2015,98.77999878,101.9300003,98.09999847,99.66999817,99.66999817,432500
8/11/2015,98.88999939,100.4300003,91.66999817,93.43000031,93.43000031,680200
8/12/2015,92.26999664,96.70999908,89.83999634,96.15000153,96.15000153,513200
8/13/2015,96.19999695,96.88999939,92.44000244,92.88999939,92.88999939,554300
8/14/2015,92.80000305,93.68000031,87.55000305,90.66000366,90.66000366,572000
8/17/2015,90.26999664,96.47000122,89.94000244,96.13999939,96.13999939,447700
8/18/2015,95.59999847,97.15000153,94.5,95.37000275,95.37000275,396400
8/19/2015,94.76000214,95.83999634,93.01999664,93.51999664,93.51999664,471300
8/20/2015,92.31999969,93.09999847,84,84.01000214,84.01000214,693900
8/21/2015,82.22000122,89.94000244,80.48999786,85.65000153,85.65000153,863900
8/24/2015,78.59999847,81.98000336,75.98000336,81.37000275,81.37000275,1025800
8/25/2015,85.25,86.76999664,81.51999664,81.69999695,81.69999695,565500
8/26/2015,83.77999878,88,82.12000275,87.44999695,87.44999695,759800
8/27/2015,88.12000275,92.44999695,87.38999939,90.01999664,90.01999664,596000
8/28/2015,89.47000122,91.75,88.79000092,90.69000244,90.69000244,319200
8/31/2015,90,92.48000336,86.25,86.40000153,86.40000153,289800
9/1/2015,83.97000122,86.44999695,83.01000214,84.43000031,84.43000031,339500
9/2/2015,86.16999817,87.44999695,84.04000092,87.23999786,87.23999786,314900
9/3/2015,87.94999695,87.97000122,83.33000183,83.66999817,83.66999817,413800
9/4/2015,82.65000153,85.61000061,82,84.61000061,84.61000061,317300
9/8/2015,86.77999878,89.66999817,85.09999847,89.12999725,89.12999725,400500
9/9/2015,90.13999939,91.56999969,87.66999817,88.66000366,88.66000366,465700
9/10/2015,88.66000366,90.70999908,88.23000336,89.87999725,89.87999725,333700
9/11/2015,89.30000305,91.55000305,88.37999725,91.51000214,91.51000214,255900
9/14/2015,92.05999756,92.30000305,89.76000214,91.87000275,91.87000275,196200
9/15/2015,92.41999817,92.76999664,90.15000153,92.19999695,92.19999695,242900
9/16/2015,92.48000336,93.16999817,89.26999664,91.11000061,91.11000061,254200
9/17/2015,91.01999664,97.33999634,90.55000305,96.68000031,96.68000031,367000
9/18/2015,95.33999634,98.98000336,93.09999847,97.87999725,97.87999725,1003000
9/21/2015,99.12999725,99.45999908,90.48999786,91.06999969,91.06999969,644000
9/22/2015,88.51999664,90.05000305,85.08000183,87.81999969,87.81999969,715700
9/23/2015,88.01999664,89.73999786,85.72000122,88.88999939,88.88999939,270200
9/24/2015,87.88999939,88.01999664,81.54000092,85.73000336,85.73000336,367100
9/25/2015,87.38999939,88.26999664,78.51999664,80.79000092,80.79000092,684600
9/28/2015,80.31999969,80.48999786,72.73000336,73.5,73.5,669000
9/29/2015,74.05999756,76.27999878,67.51999664,68.27999878,68.27999878,965500
9/30/2015,69.11000061,72.05000305,68.62999725,70.58999634,70.58999634,915700
10/1/2015,70.76000214,74.59999847,67.69000244,74.41000366,74.41000366,754300
10/2/2015,72.69999695,79.98999786,70.73999786,76.08999634,76.08999634,961900
10/5/2015,77.36000061,79.13999939,70.54000092,72.55000305,72.55000305,1073100
10/6/2015,72.87999725,72.90000153,64,70.81999969,70.81999969,819400
10/7/2015,70.83999634,73.44999695,68.12999725,72.90000153,72.90000153,665800
10/8/2015,72.59999847,72.83000183,67.51999664,69.94999695,69.94999695,689400
10/9/2015,69.94999695,73.34999847,68.51000214,72.16999817,72.16999817,431300
10/12/2015,72.79000092,75.25,72.15000153,73.58999634,73.58999634,539800
10/13/2015,73.15000153,75.94999695,69.51999664,69.66999817,69.66999817,692800
10/14/2015,70.29000092,73.01000214,68.16000366,71.12999725,71.12999725,763800
10/15/2015,70.76999664,77,69.59999847,76.41000366,76.41000366,750700
10/16/2015,76.30999756,76.59999847,68.11000061,70.94000244,70.94000244,1653400
10/19/2015,71.93000031,71.98000336,66.5,68.19000244,68.19000244,1055500
10/20/2015,68.44000244,68.73999786,62.18000031,63.81000137,63.81000137,963100
10/21/2015,63.90999985,64.68000031,58.61999893,62.83000183,62.83000183,1185400
10/22/2015,63.11000061,63.97999954,58.79999924,61.47999954,61.47999954,1120600
10/23/2015,62.36000061,62.5,60.25999832,61.72000122,61.72000122,723000
10/26/2015,61.59000015,65.56999969,59.02000046,64.84999847,64.84999847,826800
10/27/2015,64,81.48999786,64,80.94000244,80.94000244,2193200
10/28/2015,80.45999908,80.45999908,72.25,73.48999786,73.48999786,958700
10/29/2015,73.5,78.30000305,72.01999664,75.44000244,75.44000244,662400
10/30/2015,75.40000153,75.97000122,72.5,72.86000061,72.86000061,565300
11/2/2015,73.41000366,78.59999847,72.91000366,77.90000153,77.90000153,574200
11/3/2015,77.51999664,81.76999664,77.19999695,78.41000366,78.41000366,592300
11/4/2015,78.19000244,78.66000366,74.70999908,77.87999725,77.87999725,592600
11/5/2015,74.27999878,77.48000336,70,75.25,75.25,767300
11/6/2015,74.62000275,76.29000092,71,75.83000183,75.83000183,484200
11/9/2015,71.40000153,71.76000214,63.90000153,65.04000092,65.04000092,2006100
11/10/2015,65.01999664,67.11000061,61.68999863,66.12000275,66.12000275,856900
11/11/2015,66.91999817,67.44000244,64.33999634,66.12999725,66.12999725,401700
11/12/2015,65.66000366,66.86000061,63.29999924,63.83000183,63.83000183,511900
11/13/2015,63.18999863,65.25,63.02999878,63.45999908,63.45999908,233600
11/16/2015,63.04999924,63.04999924,57.84999847,59.13000107,59.13000107,560900
11/17/2015,59.38000107,61.75999832,58.34000015,59.86999893,59.86999893,415400
11/18/2015,60,64.20999908,59.75999832,64.04000092,64.04000092,350300
11/19/2015,64.08999634,64.80000305,60.09000015,61.65999985,61.65999985,356800
11/20/2015,62.04000092,62.74000168,60.56000137,62.47000122,62.47000122,291200
11/23/2015,62.31999969,66.25,62.31999969,64.16000366,64.16000366,412200
11/24/2015,63.95000076,64.66000366,62.52999878,63.27999878,63.27999878,273700
11/25/2015,63.02999878,69.26999664,63.02999878,68.51999664,68.51999664,485000
11/27/2015,69.13999939,71.48999786,68.12000275,69.05000305,69.05000305,228100
11/30/2015,69.05000305,69.66999817,63.97000122,64.58999634,64.58999634,459300
12/1/2015,65.26999664,65.37999725,62.33000183,64.27999878,64.27999878,437100
12/2/2015,63.88999939,66.66999817,63.72999954,64.26999664,64.26999664,250100
12/3/2015,64.88999939,64.91999817,59.68000031,59.86999893,59.86999893,431900
12/4/2015,60.15000153,62.24000168,58.83000183,61.88999939,61.88999939,393500
12/7/2015,51.5,54.75,48,49.25999832,49.25999832,1670200
12/8/2015,50,52.75,48.72000122,52.31000137,52.31000137,778100
12/9/2015,51.95999908,53,51.31000137,52.40000153,52.40000153,406200
12/10/2015,52.58000183,54.95000076,51.90999985,54.72999954,54.72999954,426800
12/11/2015,54.15999985,54.75,53,53.74000168,53.74000168,520300
12/14/2015,53.77000046,54.13999939,48.20000076,48.63000107,48.63000107,563400
12/15/2015,49.04999924,51.38000107,48.97000122,50.52999878,50.52999878,415400
12/16/2015,51.27000046,56.09999847,50.77999878,55.40999985,55.40999985,646100
12/17/2015,55.50999832,56.63000107,53.70999908,55.56999969,55.56999969,573000
12/18/2015,55.61000061,60.56999969,55.54999924,56.45000076,56.45000076,1674700
12/21/2015,57.11000061,64.70999908,57,64.44000244,64.44000244,1219600
12/22/2015,64.93000031,64.95999908,59.50999832,61.34000015,61.34000015,858200
12/23/2015,61.90999985,65.98000336,61.06999969,62.81000137,62.81000137,629800
12/24/2015,63.27999878,67.08999634,62.90000153,66.01999664,66.01999664,345200
12/28/2015,65.58999634,66.83000183,62.27000046,63.13000107,63.13000107,519100
12/29/2015,63.68999863,67.98000336,63.20000076,67.51000214,67.51000214,561500
12/30/2015,67.02999878,67.98000336,64.88999939,65.09999847,65.09999847,312300
12/31/2015,64.91999817,66.98000336,63.52000046,64.91999817,64.91999817,310300
1/4/2016,63.52000046,65.61000061,62.27999878,63.63999939,63.63999939,573100
1/5/2016,64.11000061,66.87000275,63.18000031,64.43000031,64.43000031,448900
1/6/2016,63.36000061,63.74000168,55.52000046,55.86999893,55.86999893,1005700
1/7/2016,54.36000061,56.18000031,51.5,54.75,54.75,580900
1/8/2016,55.29999924,56.54999924,51.22000122,51.68999863,51.68999863,681300
1/11/2016,52.63000107,52.93999863,45.11999893,47.41999817,47.41999817,910700
1/12/2016,48.13999939,55.02000046,47.02000046,51.54000092,51.54000092,1215300
1/13/2016,51.97000122,54.41999817,45.00999832,45.02999878,45.02999878,990000
1/14/2016,45.86999893,50.36000061,43.54000092,48.75999832,48.75999832,834800
1/15/2016,45.84000015,51.13000107,44.38000107,50.34999847,50.34999847,2674000
1/19/2016,50.38999939,51.77999878,44.61999893,45.83000183,45.83000183,1017300
1/20/2016,44.59000015,51.29999924,43,50.54999924,50.54999924,850400
1/21/2016,49.93999863,56.56000137,49.16999817,52.02999878,52.02999878,1058200
1/22/2016,53.27000046,55.34999847,51.54000092,54.09999847,54.09999847,591600
1/25/2016,53.36999893,58,53.00999832,55.27000046,55.27000046,927800
1/26/2016,55.27999878,55.27999878,49.38999939,51.38999939,51.38999939,959800
1/27/2016,51.11000061,52.49000168,46,46.09999847,46.09999847,1027700
1/28/2016,46.63999939,47.68999863,43.06999969,43.65000153,43.65000153,643500
1/29/2016,43.45999908,45.31999969,40.20999908,42.22000122,42.22000122,1254400
2/1/2016,42.47000122,43.43999863,38.84999847,42.31000137,42.31000137,1235800
2/2/2016,41.43999863,41.43999863,36.56000137,37.15000153,37.15000153,1697200
2/3/2016,37.54000092,38.25,33.56999969,36.79999924,36.79999924,1560100
2/4/2016,36.84999847,41.06000137,36.22000122,37.93999863,37.93999863,1735700
2/5/2016,37.86000061,38.40000153,33.5,38,38,2644400
2/8/2016,36.99000168,37.86000061,35.70999908,35.90999985,35.90999985,891800
2/9/2016,34.90999985,39.38999939,33.88000107,36.34000015,36.34000015,692300
2/10/2016,37.11999893,40,36,36.47999954,36.47999954,778500
2/11/2016,35.49000168,37.97999954,34.45000076,35.75999832,35.75999832,727100
2/12/2016,36.22999954,38.18000031,35.04999924,37.75999832,37.75999832,691100
2/16/2016,38.5,40.77999878,38.27999878,39.75999832,39.75999832,669200
2/17/2016,40.34000015,43.43000031,39.18999863,41.93000031,41.93000031,1048900
2/18/2016,39.04000092,42.09000015,35.00999832,37.15000153,37.15000153,1680500
2/19/2016,37,39.25,36.72000122,38.43999863,38.43999863,625000
2/22/2016,39.18000031,40.86000061,38.29000092,38.95999908,38.95999908,735000
2/23/2016,38.95000076,39.74000168,36.77999878,38.20000076,38.20000076,617300
2/24/2016,37.52000046,38.63000107,35.29999924,38.31999969,38.31999969,648900
2/25/2016,38.24000168,40,36.29999924,37.09000015,37.09000015,725300
2/26/2016,37.5,39.84999847,37.43000031,39.70999908,39.70999908,637800
2/29/2016,39.56999969,40.97000122,38.13000107,38.34999847,38.34999847,731900
3/1/2016,38.77000046,43.52999878,38.22000122,43.41999817,43.41999817,1799900
3/2/2016,43.06999969,45.88999939,42.34000015,43.79999924,43.79999924,1463100
3/3/2016,43.88000107,44.59000015,41.90000153,42.95999908,42.95999908,750300
3/4/2016,42.90000153,46.27000046,41.43999863,44.31999969,44.31999969,804700
3/7/2016,44.31000137,48.70000076,42.29000092,47.72000122,47.72000122,737300
3/8/2016,47.40999985,48.02000046,41.36999893,41.49000168,41.49000168,654500
3/9/2016,42.25999832,42.81999969,39.02999878,39.54999924,39.54999924,625800
3/10/2016,39.95999908,41.22999954,36.97999954,37.86999893,37.86999893,645200
3/11/2016,38.59999847,40.06999969,38.04000092,39.90999985,39.90999985,361400
3/14/2016,39.70000076,41.93000031,39.45000076,41,41,523100
3/15/2016,40.27000046,40.77999878,36.90000153,37.45000076,37.45000076,614100
3/16/2016,37.25,38.34999847,35,36.74000168,36.74000168,506800
3/17/2016,36.70999908,37.15000153,34.45000076,35.88999939,35.88999939,685900
3/18/2016,36,36.70999908,34.47999954,36.09999847,36.09999847,1281200
3/21/2016,35.77999878,37.72000122,35.25,36.25,36.25,765900
3/22/2016,36.25,40.43999863,36.15999985,39.86999893,39.86999893,1030500
3/23/2016,39.84000015,40.88000107,37.02000046,37.06999969,37.06999969,766300
3/24/2016,36.75999832,39.25,35,37.90999985,37.90999985,727300
3/28/2016,38.29000092,38.34999847,36,36.16999817,36.16999817,512800
3/29/2016,35.91999817,37.41999817,34.31000137,36.97999954,36.97999954,567200
3/30/2016,38.02000046,39.95000076,37.09000015,37.88999939,37.88999939,919700
3/31/2016,37.86999893,41.95999908,37.52000046,40.59999847,40.59999847,774900
4/1/2016,40.50999832,42.84999847,39.36000061,41.83000183,41.83000183,551700
4/4/2016,42.18000031,45.86999893,41.5,43.77000046,43.77000046,823800
4/5/2016,43.02999878,44.72000122,41.97999954,42.72000122,42.72000122,463300
4/6/2016,43.00999832,48.38999939,42.91999817,48.31000137,48.31000137,881700
4/7/2016,48,50.08000183,46.90999985,47.04000092,47.04000092,852600
4/8/2016,48.04000092,48.75999832,45.56000137,47.40000153,47.40000153,582500
4/11/2016,47.91999817,48.09999847,45.29999924,45.45999908,45.45999908,487900
4/12/2016,45.56000137,47.25,44.43999863,46.54999924,46.54999924,478900
4/13/2016,47.15000153,49.81999969,46.68000031,49.52000046,49.52000046,578300
4/14/2016,49.31000137,49.59999847,47.79000092,49.11999893,49.11999893,634100
4/15/2016,48.86999893,48.99000168,47.43999863,48.58000183,48.58000183,384900
4/18/2016,48.13999939,51.20000076,47.65999985,50.43999863,50.43999863,506400
4/19/2016,50.49000168,50.75999832,48.33000183,49.36999893,49.36999893,515100
4/20/2016,49.68999863,50.16999817,48.24000168,49.18999863,49.18999863,400600
4/21/2016,49.16999817,54.47999954,49.16999817,54.33000183,54.33000183,663500
4/22/2016,54.27999878,55.15000153,52.20000076,54.54000092,54.54000092,515900
4/25/2016,54.52999878,56.72000122,52.56000137,53.20999908,53.20999908,867800
4/26/2016,53.18999863,53.66999817,50.38999939,52.24000168,52.24000168,508600
4/27/2016,51.83000183,52.91999817,50.20000076,50.90999985,50.90999985,465900
4/28/2016,50.68999863,52.66999817,49.75,50.52999878,50.52999878,408200
4/29/2016,50.36999893,50.97999954,48.02000046,48.95000076,48.95000076,544200
5/2/2016,49.43999863,50.11000061,46.75,49.74000168,49.74000168,555200
5/3/2016,49.00999832,49.16999817,46.40000153,46.52000046,46.52000046,456300
5/4/2016,46.41999817,46.56999969,43.90999985,44.15999985,44.15999985,706100
5/5/2016,45.29999924,47,42.52999878,43.15000153,43.15000153,680000
5/6/2016,42.52000046,44.36999893,42.27000046,43.58000183,43.58000183,663300
5/9/2016,43.72000122,48.02999878,43.72000122,47.66999817,47.66999817,579100
5/10/2016,47.93999863,48.43000031,46.04999924,47.40999985,47.40999985,500800
5/11/2016,47.24000168,48.38999939,44.93000031,45.04999924,45.04999924,642800
5/12/2016,45.45000076,45.79000092,43.43999863,44.84999847,44.84999847,755900
5/13/2016,44.95000076,48.56000137,43.41999817,46.81999969,46.81999969,794600
5/16/2016,46.83000183,50.81999969,46.56000137,50.56999969,50.56999969,750600
5/17/2016,50.20999908,52.09999847,50.13000107,51.27000046,51.27000046,826700
5/18/2016,53.43000031,53.5,49.52999878,50.50999832,50.50999832,798200
5/19/2016,50.13999939,51,45.16999817,45.29999924,45.29999924,1201400
5/20/2016,45.04999924,45.97999954,43.47000122,45.43999863,45.43999863,926500
5/23/2016,45.43999863,48.90000153,45.20999908,48.58000183,48.58000183,764600
5/24/2016,49.33000183,50.29000092,47.97999954,48.34000015,48.34000015,874300
5/25/2016,48.72000122,52.70999908,48,52.63000107,52.63000107,1062300
5/26/2016,52.79000092,53.97999954,51.16999817,52.90000153,52.90000153,670200
